,role,skill,job_count,role_job_count,skill_demand_pct,requirement_level
18924,Senior Infrastructure Engineer,linux,2,10,20.0,Common
18925,Senior Infrastructure Engineer,tcp/ip,2,10,20.0,Common
18926,Senior Infrastructure Engineer,sql,2,10,20.0,Common
18927,Senior Infrastructure Engineer,terraform,2,10,20.0,Common
18928,Senior Infrastructure Engineer,ci/cd,2,10,20.0,Common
18929,Senior Infrastructure Engineer,kubernetes,2,10,20.0,Common
18930,Senior Infrastructure Engineer,system design,1,10,10.0,Supporting
18931,Senior Infrastructure Engineer,adaptability,1,10,10.0,Supporting
18932,Senior Infrastructure Engineer,network security,1,10,10.0,Supporting
18933,Senior Infrastructure Engineer,teamwork,1,10,10.0,Supporting
18934,Senior Infrastructure Engineer,leadership,1,10,10.0,Supporting
18935,Senior Infrastructure Engineer,vpn,1,10,10.0,Supporting
18936,Senior Infrastructure Engineer,cloudflare,1,10,10.0,Supporting
18937,Senior Infrastructure Engineer,dns,1,10,10.0,Supporting
18938,Senior Infrastructure Engineer,mentoring,1,10,10.0,Supporting
18939,Senior Infrastructure Engineer,git,1,10,10.0,Supporting
18940,Senior Infrastructure Engineer,critical thinking,1,10,10.0,Supporting
18941,Senior Infrastructure Engineer,ansible,1,10,10.0,Supporting
18942,Senior Infrastructure Engineer,agile,1,10,10.0,Supporting
18943,Senior Infrastructure Engineer,typescript,1,10,10.0,Supporting
18944,Senior Infrastructure Engineer,kafka,1,10,10.0,Supporting
18945,Senior Infrastructure Engineer,react,1,10,10.0,Supporting
18946,Senior Infrastructure Engineer,flink,1,10,10.0,Supporting
18947,Senior Infrastructure Engineer,java,1,10,10.0,Supporting
18948,Senior Infrastructure Engineer,docker,1,10,10.0,Supporting
18949,Senior Infrastructure Engineer,go,1,10,10.0,Supporting
18972,Senior Java Software Engineer,java,11,11,100.0,Core
18973,Senior Java Software Engineer,agile,5,11,45.45454545454545,Common
18974,Senior Java Software Engineer,oracle,4,11,36.36363636363637,Common
18975,Senior Java Software Engineer,sql,4,11,36.36363636363637,Common
18976,Senior Java Software Engineer,soap,4,11,36.36363636363637,Common
18977,Senior Java Software Engineer,spring boot,4,11,36.36363636363637,Common
18978,Senior Java Software Engineer,microservices,3,11,27.27272727272727,Common
18979,Senior Java Software Engineer,communication,3,11,27.27272727272727,Common
18980,Senior Java Software Engineer,kafka,3,11,27.27272727272727,Common
18981,Senior Java Software Engineer,git,3,11,27.27272727272727,Common
18982,Senior Java Software Engineer,leadership,3,11,27.27272727272727,Common
18983,Senior Java Software Engineer,angular,3,11,27.27272727272727,Common
18984,Senior Java Software Engineer,scrum,2,11,18.181818181818183,Supporting
18985,Senior Java Software Engineer,ci/cd,2,11,18.181818181818183,Supporting
18986,Senior Java Software Engineer,jenkins,2,11,18.181818181818183,Supporting
18987,Senior Java Software Engineer,design patterns,2,11,18.181818181818183,Supporting
18988,Senior Java Software Engineer,html,2,11,18.181818181818183,Supporting
18989,Senior Java Software Engineer,css,2,11,18.181818181818183,Supporting
18990,Senior Java Software Engineer,python,1,11,9.090909090909092,Supporting
18991,Senior Java Software Engineer,typescript,1,11,9.090909090909092,Supporting
18992,Senior Java Software Engineer,problem solving,1,11,9.090909090909092,Supporting
18993,Senior Java Software Engineer,docker,1,11,9.090909090909092,Supporting
18994,Senior Java Software Engineer,github,1,11,9.090909090909092,Supporting
18995,Senior Java Software Engineer,less,1,11,9.090909090909092,Supporting
18996,Senior Java Software Engineer,javascript,1,11,9.090909090909092,Supporting
18997,Senior Java Software Engineer,terraform,1,11,9.090909090909092,Supporting
18998,Senior Java Software Engineer,react,1,11,9.090909090909092,Supporting
18999,Senior Java Software Engineer,go,1,11,9.090909090909092,Supporting
19000,Senior Java Software Engineer,selenium,1,11,9.090909090909092,Supporting
19001,Senior Java Software Engineer,rest api,1,11,9.090909090909092,Supporting
19002,Senior Java Software Engineer,gitlab,1,11,9.090909090909092,Supporting
19003,Senior Java Software Engineer,mentoring,1,11,9.090909090909092,Supporting
19004,Senior Java Software Engineer,svn,1,11,9.090909090909092,Supporting
19005,Senior Java Software Engineer,apache,1,11,9.090909090909092,Supporting
19006,Senior Java Software Engineer,amazon web services,1,11,9.090909090909092,Supporting
19038,Senior Lead Engineer - Generative AI Infrastructure (Remote-Eligible),tensorflow,5,5,100.0,Core
19039,Senior Lead Engineer - Generative AI Infrastructure (Remote-Eligible),python,5,5,100.0,Core
19040,Senior Lead Engineer - Generative AI Infrastructure (Remote-Eligible),scala,5,5,100.0,Core
19041,Senior Lead Engineer - Generative AI Infrastructure (Remote-Eligible),machine learning,5,5,100.0,Core
19042,Senior Lead Engineer - Generative AI Infrastructure (Remote-Eligible),pytorch,5,5,100.0,Core
19043,Senior Lead Engineer - Generative AI Infrastructure (Remote-Eligible),go,5,5,100.0,Core
19044,Senior Lead Engineer - Generative AI Infrastructure (Remote-Eligible),java,4,5,80.0,Core
19045,Senior Lead Engineer - Generative AI Product Engineering,python,7,7,100.0,Core
19046,Senior Lead Engineer - Generative AI Product Engineering,scala,7,7,100.0,Core
19047,Senior Lead Engineer - Generative AI Product Engineering,machine learning,7,7,100.0,Core
19048,Senior Lead Engineer - Generative AI Product Engineering,computer vision,7,7,100.0,Core
19049,Senior Lead Engineer - Generative AI Product Engineering,java,7,7,100.0,Core
19050,Senior Lead Engineer - Generative AI Product Engineering,go,7,7,100.0,Core
19123,"Senior Lead Software Engineer, Full Stack (Remote -Eligible)",microservices,5,5,100.0,Core
19124,"Senior Lead Software Engineer, Full Stack (Remote -Eligible)",mentoring,5,5,100.0,Core
19125,"Senior Lead Software Engineer, Full Stack (Remote -Eligible)",communication,5,5,100.0,Core
19126,"Senior Lead Software Engineer, Full Stack (Remote -Eligible)",python,5,5,100.0,Core
19127,"Senior Lead Software Engineer, Full Stack (Remote -Eligible)",javascript,5,5,100.0,Core
19128,"Senior Lead Software Engineer, Full Stack (Remote -Eligible)",typescript,5,5,100.0,Core
19129,"Senior Lead Software Engineer, Full Stack (Remote -Eligible)",cassandra,5,5,100.0,Core
19130,"Senior Lead Software Engineer, Full Stack (Remote -Eligible)",hive,5,5,100.0,Core
19131,"Senior Lead Software Engineer, Full Stack (Remote -Eligible)",sql,5,5,100.0,Core
19132,"Senior Lead Software Engineer, Full Stack (Remote -Eligible)",node.js,5,5,100.0,Core
19133,"Senior Lead Software Engineer, Full Stack (Remote -Eligible)",docker,5,5,100.0,Core
19134,"Senior Lead Software Engineer, Full Stack (Remote -Eligible)",leadership,5,5,100.0,Core
19135,"Senior Lead Software Engineer, Full Stack (Remote -Eligible)",agile,5,5,100.0,Core
19136,"Senior Lead Software Engineer, Full Stack (Remote -Eligible)",kubernetes,5,5,100.0,Core
19137,"Senior Lead Software Engineer, Full Stack (Remote -Eligible)",microsoft azure,5,5,100.0,Core
19169,Senior Machine Learning Engineer,machine learning,18,19,94.73684210526315,Core
19170,Senior Machine Learning Engineer,python,16,19,84.21052631578947,Core
19171,Senior Machine Learning Engineer,communication,9,19,47.368421052631575,Common
19172,Senior Machine Learning Engineer,tensorflow,9,19,47.368421052631575,Common
19173,Senior Machine Learning Engineer,pytorch,9,19,47.368421052631575,Common
19174,Senior Machine Learning Engineer,data pipelines,6,19,31.57894736842105,Common
19175,Senior Machine Learning Engineer,deep learning,5,19,26.31578947368421,Common
19176,Senior Machine Learning Engineer,collaboration,5,19,26.31578947368421,Common
19177,Senior Machine Learning Engineer,mlops,5,19,26.31578947368421,Common
19178,Senior Machine Learning Engineer,google cloud platform,5,19,26.31578947368421,Common
19179,Senior Machine Learning Engineer,docker,5,19,26.31578947368421,Common
19180,Senior Machine Learning Engineer,c,4,19,21.052631578947366,Common
19181,Senior Machine Learning Engineer,artificial intelligence,4,19,21.052631578947366,Common
19182,Senior Machine Learning Engineer,databricks,4,19,21.052631578947366,Common
19183,Senior Machine Learning Engineer,agile,4,19,21.052631578947366,Common
19184,Senior Machine Learning Engineer,kubernetes,4,19,21.052631578947366,Common
19185,Senior Machine Learning Engineer,scikit-learn,4,19,21.052631578947366,Common
19186,Senior Machine Learning Engineer,computer vision,3,19,15.789473684210526,Supporting
19187,Senior Machine Learning Engineer,sql,3,19,15.789473684210526,Supporting
19188,Senior Machine Learning Engineer,leadership,3,19,15.789473684210526,Supporting
19189,Senior Machine Learning Engineer,natural language processing,3,19,15.789473684210526,Supporting
19190,Senior Machine Learning Engineer,feature engineering,3,19,15.789473684210526,Supporting
19191,Senior Machine Learning Engineer,scala,3,19,15.789473684210526,Supporting
19192,Senior Machine Learning Engineer,java,3,19,15.789473684210526,Supporting
19193,Senior Machine Learning Engineer,jenkins,2,19,10.526315789473683,Supporting
19194,Senior Machine Learning Engineer,terraform,2,19,10.526315789473683,Supporting
19195,Senior Machine Learning Engineer,bigquery,2,19,10.526315789473683,Supporting
19196,Senior Machine Learning Engineer,ci/cd,2,19,10.526315789473683,Supporting
19197,Senior Machine Learning Engineer,github,1,19,5.263157894736842,Supporting
19198,Senior Machine Learning Engineer,snowflake,1,19,5.263157894736842,Supporting
19199,Senior Machine Learning Engineer,etl,1,19,5.263157894736842,Supporting
19200,Senior Machine Learning Engineer,infrastructure as code,1,19,5.263157894736842,Supporting
19201,Senior Machine Learning Engineer,problem solving,1,19,5.263157894736842,Supporting
19202,Senior Machine Learning Engineer,bash,1,19,5.263157894736842,Supporting
19203,Senior Machine Learning Engineer,airflow,1,19,5.263157894736842,Supporting
19204,Senior Machine Learning Engineer,powershell,1,19,5.263157894736842,Supporting
19205,Senior Machine Learning Engineer,teamwork,1,19,5.263157894736842,Supporting
19206,Senior Machine Learning Engineer,statistics,1,19,5.263157894736842,Supporting
19207,Senior Machine Learning Engineer,reinforcement learning,1,19,5.263157894736842,Supporting
19208,Senior Machine Learning Engineer,data visualization,1,19,5.263157894736842,Supporting
19209,Senior Machine Learning Engineer,git,1,19,5.263157894736842,Supporting
19210,Senior Machine Learning Engineer,neo4j,1,19,5.263157894736842,Supporting
19211,Senior Machine Learning Engineer,julia,1,19,5.263157894736842,Supporting
19212,Senior Machine Learning Engineer,ansible,1,19,5.263157894736842,Supporting
19213,Senior Machine Learning Engineer,r,1,19,5.263157894736842,Supporting
19214,Senior Machine Learning Engineer,numpy,1,19,5.263157894736842,Supporting
19215,Senior Machine Learning Engineer,pandas,1,19,5.263157894736842,Supporting
19216,Senior Machine Learning Engineer,keras,1,19,5.263157894736842,Supporting
19217,Senior Machine Learning Engineer,c++,1,19,5.263157894736842,Supporting
19346,"Senior Manager, Full Stack Software Engineering - Capital One Software (Remote Eligible)",microservices,5,5,100.0,Core
19347,"Senior Manager, Full Stack Software Engineering - Capital One Software (Remote Eligible)",python,5,5,100.0,Core
19348,"Senior Manager, Full Stack Software Engineering - Capital One Software (Remote Eligible)",lua,5,5,100.0,Core
19349,"Senior Manager, Full Stack Software Engineering - Capital One Software (Remote Eligible)",nginx,5,5,100.0,Core
19350,"Senior Manager, Full Stack Software Engineering - Capital One Software (Remote Eligible)",c,5,5,100.0,Core
19351,"Senior Manager, Full Stack Software Engineering - Capital One Software (Remote Eligible)",machine learning,5,5,100.0,Core
19352,"Senior Manager, Full Stack Software Engineering - Capital One Software (Remote Eligible)",react,5,5,100.0,Core
19353,"Senior Manager, Full Stack Software Engineering - Capital One Software (Remote Eligible)",java,5,5,100.0,Core
19354,"Senior Manager, Full Stack Software Engineering - Capital One Software (Remote Eligible)",agile,5,5,100.0,Core
19355,"Senior Manager, Full Stack Software Engineering - Capital One Software (Remote Eligible)",rust,5,5,100.0,Core
19356,"Senior Manager, Full Stack Software Engineering - Capital One Software (Remote Eligible)",go,5,5,100.0,Core
19357,"Senior Manager, Full Stack Software Engineering - Capital One Software (Remote Eligible)",microsoft azure,5,5,100.0,Core
19358,"Senior Manager, Generative AI Product Engineering - People Leader - (Remote Eligible)",mentoring,8,8,100.0,Core
19359,"Senior Manager, Generative AI Product Engineering - People Leader - (Remote Eligible)",python,8,8,100.0,Core
19360,"Senior Manager, Generative AI Product Engineering - People Leader - (Remote Eligible)",c,8,8,100.0,Core
19361,"Senior Manager, Generative AI Product Engineering - People Leader - (Remote Eligible)",scala,8,8,100.0,Core
19362,"Senior Manager, Generative AI Product Engineering - People Leader - (Remote Eligible)",machine learning,8,8,100.0,Core
19363,"Senior Manager, Generative AI Product Engineering - People Leader - (Remote Eligible)",computer vision,8,8,100.0,Core
19364,"Senior Manager, Generative AI Product Engineering - People Leader - (Remote Eligible)",go,8,8,100.0,Core
19368,"Senior Manager, Product Manager, Cloud Security",mentoring,6,6,100.0,Core
19369,"Senior Manager, Product Manager, Cloud Security",c,6,6,100.0,Core
19370,"Senior Manager, Product Manager, Cloud Security",collaboration,6,6,100.0,Core
19371,"Senior Manager, Product Manager, Cloud Security",machine learning,6,6,100.0,Core
19372,"Senior Manager, Product Manager, Cloud Security",r,6,6,100.0,Core
19373,"Senior Manager, Product Manager, Cloud Security",artificial intelligence,6,6,100.0,Core
19374,"Senior Manager, Product Manager, Cloud Security",product management,6,6,100.0,Core
19375,"Senior Manager, Product Manager, Cloud Security",leadership,6,6,100.0,Core
19376,"Senior Manager, Product Manager, Cloud Security",agile,6,6,100.0,Core
19486,Senior Network Security Engineer,network security,5,6,83.33333333333334,Core
19487,Senior Network Security Engineer,firewalls,5,6,83.33333333333334,Core
19488,Senior Network Security Engineer,vpn,3,6,50.0,Core
19489,Senior Network Security Engineer,communication,1,6,16.666666666666664,Supporting
19490,Senior Network Security Engineer,linux,1,6,16.666666666666664,Supporting
19491,Senior Network Security Engineer,windows,1,6,16.666666666666664,Supporting
19492,Senior Network Security Engineer,leadership,1,6,16.666666666666664,Supporting
19493,Senior Network Security Engineer,encryption,1,6,16.666666666666664,Supporting
19494,Senior Network Security Engineer,python,1,6,16.666666666666664,Supporting
19495,Senior Network Security Engineer,perl,1,6,16.666666666666664,Supporting
19496,Senior Network Security Engineer,siem,1,6,16.666666666666664,Supporting
19497,Senior Network Security Engineer,kubernetes,1,6,16.666666666666664,Supporting
19498,Senior Network Security Engineer,powershell,1,6,16.666666666666664,Supporting
19499,Senior Network Security Engineer,project planning,1,6,16.666666666666664,Supporting
19500,Senior Network Security Engineer,excel,1,6,16.666666666666664,Supporting
19561,Senior Power BI Developer,sql,6,7,85.71428571428571,Core
19562,Senior Power BI Developer,power bi,5,7,71.42857142857143,Core
19563,Senior Power BI Developer,data warehousing,4,7,57.14285714285714,Core
19564,Senior Power BI Developer,excel,4,7,57.14285714285714,Core
19565,Senior Power BI Developer,etl,4,7,57.14285714285714,Core
19566,Senior Power BI Developer,data visualization,3,7,42.857142857142854,Common
19567,Senior Power BI Developer,leadership,2,7,28.57142857142857,Common
19568,Senior Power BI Developer,microsoft sql server,1,7,14.285714285714285,Supporting
19569,Senior Power BI Developer,mentoring,1,7,14.285714285714285,Supporting
19570,Senior Power BI Developer,communication,1,7,14.285714285714285,Supporting
19571,Senior Power BI Developer,python,1,7,14.285714285714285,Supporting
19572,Senior Power BI Developer,r,1,7,14.285714285714285,Supporting
19573,Senior Power BI Developer,agile,1,7,14.285714285714285,Supporting
19574,Senior Power BI Developer,tableau,1,7,14.285714285714285,Supporting
19575,Senior Power BI Developer,artificial intelligence,1,7,14.285714285714285,Supporting
